,latitude,longitude,start_time,city_name,title,url,venue_name,venue_address,postal_code,all_day,calendar_count,comment_count
0,47.5518742,7.5944632,2019-04-02 00:00:00,Basel,CabaretDuo DivertiMento: Sabbatical,http://eventful.com/events/cabaretduo-divertimento-sabbatical-/E0-001-116382976-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Das Zelt Theaterzelt I, Kasernenareal",34 Leonhardsgraben,4051.0,2,,
1,47.5683909,7.5979223,2019-04-02 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019040200?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
2,47.5518742,7.5944632,2019-04-03 00:00:00,Basel,CabaretDuo DivertiMento: Sabbatical,http://eventful.com/events/cabaretduo-divertimento-sabbatical-/E0-001-116382977-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Das Zelt Theaterzelt I, Kasernenareal",34 Leonhardsgraben,4051.0,2,,
3,47.5683909,7.5979223,2019-04-03 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019040300?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
4,47.547867499999995,7.5906364,2019-04-04 13:00:00,Basel,8th Bachem Spring Symposium,http://eventful.com/events/8th-bachem-spring-symposium-/E0-001-119239233-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Basel Hotel Victoria,3-4 Centralbahnplatz,,0,,
5,47.5683909,7.5979223,2019-04-04 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019040400?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
6,47.5837338,7.586769099999999,2019-04-05 00:00:00,Basel,Giorgia Angiuli,http://eventful.com/events/giorgia-angiuli-/E0-001-124446313-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
7,47.5683909,7.5979223,2019-04-05 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019040500?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
8,47.5415894,7.6200756,2019-04-06 00:00:00,Basel,Basel vs Lugano,http://eventful.com/events/basel-vs-lugano-/E0-001-116056682-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakob-Park,St. Jakobs-Strasse 395,4052.0,2,,
9,47.5667,7.6,2019-04-06 00:00:00,Basel,Sensient - Zenon Label Party,http://eventful.com/events/sensient-zenon-label-party-/E0-001-122304814-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Elysia,,,2,,
10,47.5683909,7.5979223,2019-04-06 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019040600?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
11,47.5683909,7.5979223,2019-04-07 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019040700?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
12,47.5683909,7.5979223,2019-04-09 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019040900?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
13,47.5683909,7.5979223,2019-04-10 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019041000?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
14,47.5683909,7.5979223,2019-04-11 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019041100?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
15,47.5683909,7.5979223,2019-04-12 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019041200?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
16,47.539967,7.6064161,2019-04-13 00:00:00,Basel,Sascha Braemer,http://eventful.com/events/sascha-braemer-/E0-001-119934838-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Das Viertel,Münchensteinerstrasse 81,,2,,
17,47.5415894,7.6200756,2019-04-13 00:00:00,Basel,Basel vs Grasshoppers,http://eventful.com/events/basel-vs-grasshoppers-/E0-001-116056668-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakob-Park,St. Jakobs-Strasse 395,4052.0,2,,
18,47.562583200000006,7.599137299999999,2019-04-13 00:00:00,Basel,Simply The Best,http://eventful.com/events/simply-best-/E0-001-116292035-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Congress Center Basel,21 Messeplatz,4058.0,2,,
19,47.5683909,7.5979223,2019-04-13 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019041300?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
20,47.5837338,7.586769099999999,2019-04-13 00:00:00,Basel,Patrick Topping,http://eventful.com/events/patrick-topping-/E0-001-124712957-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
21,47.5683909,7.5979223,2019-04-14 00:00:00,Basel,Mamma Mia!,http://eventful.com/events/mamma-mia-/E0-001-114514903-1@2019041400?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
22,47.5683909,7.5979223,2019-04-17 00:00:00,Basel,Soy De Cuba,http://eventful.com/events/soy-cuba-/E0-001-117252235-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
23,47.539967,7.6064161,2019-04-18 00:00:00,Basel,Sascha Stohler,http://eventful.com/events/sascha-stohler-/E0-001-121091384-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,Das Viertel,Münchensteinerstrasse 81,,2,,
24,47.5837338,7.586769099999999,2019-04-19 00:00:00,Basel,Bart Skils - Drumcode Night,http://eventful.com/events/bart-skils-drumcode-night-/E0-001-124280374-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
25,47.5837338,7.586769099999999,2019-04-19 00:00:00,Basel,Kevin de Vries,http://eventful.com/events/kevin-vries-/E0-001-121342601-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
26,47.5837338,7.586769099999999,2019-04-19 00:00:00,Basel,Drumcode Records - Drumcode x Nordstern,http://eventful.com/events/drumcode-records-drumcode-x-nordstern-/E0-001-125202589-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
27,47.5667,7.6,2019-04-20 00:00:00,Basel,Marek Hemmann,http://eventful.com/events/marek-hemmann-/E0-001-124205126-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Viertel,,,2,,
28,47.5837338,7.586769099999999,2019-04-20 00:00:00,Basel,Kollektiv Turmstrasse,http://eventful.com/events/kollektiv-turmstrasse-/E0-001-122449128-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
29,47.5837338,7.586769099999999,2019-04-21 00:00:00,Basel,Michel Sacher - Easter w/ Pan-Pot,http://eventful.com/events/michel-sacher-easter-w-panpot-/E0-001-125042708-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
30,47.5683909,7.5979223,2019-04-21 00:00:00,Basel,Beat It! - Das Musical über den King of Pop! BASEL,http://eventful.com/events/beat-das-musical-ber-den-king-pop-basel-/E0-001-116588904-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
31,47.5667,7.6,2019-04-23 20:00:00,Basel,Martin Herzberg - Live in Basel,http://eventful.com/events/martin-herzberg-live-basel-/E0-001-125214213-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Allgemeine Lesegesellschaft Basel,8 Münsterplatz,,0,,
32,47.5667,7.6,2019-04-24 12:00:00,Basel,CwC Basel 2019 Mil/Gov Briefing Session,http://eventful.com/events/cwc-basel-2019-milgov-briefing-session-/E0-001-125470036-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,Hyperion Hotel Basel,12 Messeplatz,,0,,
33,47.5667,7.6,2019-04-25 08:30:00,Basel,Connecting with Customers Workshop 2019 - Basel,http://eventful.com/events/connecting-customers-workshop-2019-basel-/E0-001-124762854-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,Hyperion Hotel Basel,12 Messeplatz,,0,,
34,47.561175,7.593619,2019-04-25 00:00:00,Basel,Bilderbuch,http://eventful.com/events/bilderbuch-/E0-001-117251933-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,Volkshaus,12-14 Rebgasse,4058.0,2,,
35,47.5683909,7.5979223,2019-04-25 00:00:00,Basel,Musical Theatre,http://eventful.com/events/musical-theatre-/E0-001-115863042-7@2019042500?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
36,47.5683909,7.5979223,2019-04-26 00:00:00,Basel,Le Cirque World's Top Performers,http://eventful.com/events/le-cirque-worlds-top-performers-/E0-001-118179996-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
37,47.5683909,7.5979223,2019-04-27 00:00:00,Basel,Le Cirque World's Top Performers,http://eventful.com/events/le-cirque-worlds-top-performers-/E0-001-118304776-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
38,47.5837338,7.586769099999999,2019-04-27 00:00:00,Basel,"Solomun - Nordstern, Basel",http://eventful.com/events/solomun-nordstern-basel-/E0-001-124680006-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
39,47.5433121,7.6203918,2019-04-27 00:00:00,Basel,Sascha Stohler - Bunte Kuh X Neuprodukt,http://eventful.com/events/sascha-stohler-bunte-kuh-x-neuprodukt-/E0-001-124975526-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Kaschemme,Muttenzerweg,4052.0,2,,
40,47.5683909,7.5979223,2019-04-28 00:00:00,Basel,Le Cirque World's Top Performers,http://eventful.com/events/le-cirque-worlds-top-performers-/E0-001-118304778-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
0,47.541766100000004,7.5932854999999995,2019-05-02 19:00:00,Basel,FuckUp Nights Basel Vol 18,http://eventful.com/events/fuckup-nights-basel-vol-18-/E0-001-124000873-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,launchlabs (Schweiz) GmbH,192 Dornacherstrasse,,0,,
1,47.5837338,7.586769099999999,2019-05-03 00:00:00,Basel,Anthik - Abflug Berlin,http://eventful.com/events/anthik-abflug-berlin-/E0-001-124919617-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
2,47.5667,7.6,2019-05-04 00:00:00,Basel,PAJI,http://eventful.com/events/paji-/E0-001-121452210-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,Viertel Club,,,2,,
3,47.539967,7.6064161,2019-05-04 00:00:00,Basel,Sascha Stohler,http://eventful.com/events/sascha-stohler-/E0-001-121091387-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Das Viertel,Münchensteinerstrasse 81,,2,,
4,47.5415894,7.6200756,2019-05-04 00:00:00,Basel,Basel vs Zurich,http://eventful.com/events/basel-vs-zurich-/E0-001-116056782-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakob-Park,St. Jakobs-Strasse 395,4052.0,2,,
5,47.5837338,7.586769099999999,2019-05-04 00:00:00,Basel,Tijana T,http://eventful.com/events/tijana-t-/E0-001-124679861-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
6,47.5667,7.6,2019-05-04 00:00:00,Basel,DVS1,http://eventful.com/events/dvs1-/E0-001-125168246-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Elysia,,,2,,
7,47.5667,7.6,2019-05-08 17:15:00,Basel,PMI meets IFMA: After Work drinks,http://eventful.com/events/pmi-meets-ifma-after-work-drinks-/E0-001-126033336-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,ZUM KUSS - Caffè Kultur Bar,59 Elisabethenstrasse,,0,,
8,47.5667,7.6,2019-05-09 20:30:00,Basel,Sean Chambers,http://eventful.com/events/sean-chambers-/E0-001-121781835-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,8 Bar,"Rheingasse 8, Altstadt Kleinbasel",,0,,
9,47.5837338,7.586769099999999,2019-05-10 00:00:00,Basel,Michel Sacher - w/ The Martinez Brothers,http://eventful.com/events/michel-sacher-w-martinez-brothers-/E0-001-125042710-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
10,47.5837338,7.586769099999999,2019-05-11 00:00:00,Basel,Adana Twins,http://eventful.com/events/adana-twins-/E0-001-124515445-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
11,47.5837338,7.586769099999999,2019-05-11 00:00:00,Basel,Magit Cacoon,http://eventful.com/events/magit-cacoon-/E0-001-124486290-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
12,47.5741473,7.579615700000001,2019-05-13 12:45:00,Basel,The BCI Swiss Chapter Event,http://eventful.com/events/bci-swiss-chapter-event-/E0-001-125007311-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Novartis Campus,2 Fabrikstrasse,,0,,
13,47.5667,7.6,2019-05-14 00:00:00,Basel,Suisstech - Subcontracting Industries,http://eventful.com/events/suisstech-subcontracting-industries-/E0-001-109605398-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
14,47.5667,7.6,2019-05-14 03:30:00,Basel,"Introduction to Robotic Process Automation (RPA) Training in Basel| for Beginners | Automation Anywhere, Blue Prism, Pega OpenSpan, UiPath, Nice, WorkFusion (RPA) Robotic Process Automation Training Course Bootcamp",http://eventful.com/events/introduction-robotic-process-automation-rpa-training-basel-/E0-001-124801747-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Entirety Technologies,Address,,0,,
15,47.5415894,7.6200756,2019-05-15 00:00:00,Basel,Basel vs Luzern,http://eventful.com/events/basel-vs-luzern-/E0-001-116056698-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakob-Park,St. Jakobs-Strasse 395,4052.0,2,,
16,47.5683909,7.5979223,2019-05-15 00:00:00,Basel,Heimweh,http://eventful.com/events/heimweh-/E0-001-118727483-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Musical Theatre,Feldbergstrasse 151,,2,,
17,47.541425200000006,7.5930516,2019-05-15 19:00:00,Basel,#StrongerTogether Community Event,http://eventful.com/events/strongertogether-community-event-/E0-001-126180719-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,future Impact Hub Basel coworking space,Münchensteinerstrasse 274a,,0,,
18,47.5667,7.6,2019-05-14 00:00:00,Basel,Suisstech - Subcontracting Industries,http://eventful.com/events/suisstech-subcontracting-industries-/E0-001-109605398-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
19,47.5667,7.6,2019-05-14 00:00:00,Basel,Suisstech - Subcontracting Industries,http://eventful.com/events/suisstech-subcontracting-industries-/E0-001-109605398-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
20,47.5837338,7.586769099999999,2019-05-16 20:00:00,Basel,Aggression- SANGRE,http://eventful.com/events/aggression-sangre-/E0-001-126949600-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Das Schiff,Westquaistrasse 19,,0,,
21,47.5667,7.6,2019-05-17 00:00:00,Basel,Shonky - Apollonia,http://eventful.com/events/shonky-apollonia-/E0-001-124237835-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Elysia,,,2,,
22,47.5667,7.6,2019-05-17 00:00:00,Basel,Dan Ghenacia - Apollonia,http://eventful.com/events/dan-ghenacia-apollonia-/E0-001-124237643-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Elysia,,,2,,
23,47.5667,7.6,2019-05-17 00:00:00,Basel,Apollonia - Apollonia,http://eventful.com/events/apollonia-apollonia-/E0-001-124237585-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Elysia,,,2,,
24,47.5837338,7.586769099999999,2019-05-17 00:00:00,Basel,Kevin de Vries,http://eventful.com/events/kevin-vries-/E0-001-125042814-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
25,47.5667,7.6,2019-05-17 00:00:00,Basel,dyed soundorom,http://eventful.com/events/dyed-soundorom-/E0-001-124068421-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Elysia,,,2,,
26,47.5667,7.6,2019-05-14 00:00:00,Basel,Suisstech - Subcontracting Industries,http://eventful.com/events/suisstech-subcontracting-industries-/E0-001-109605398-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
27,47.5667,7.6,2019-05-19 00:00:00,Basel,ICMM World Congress on Military Medicine,http://eventful.com/events/icmm-world-congress-military-medicine-/E0-001-112040963-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
28,47.5667,7.6,2019-05-19 00:00:00,Basel,ICMM World Congress on Military Medicine,http://eventful.com/events/icmm-world-congress-military-medicine-/E0-001-112040963-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
29,47.541425200000006,7.5930516,2019-05-20 08:30:00,Basel,Designing Circular Products & Services,http://eventful.com/events/designing-circular-products-services-/E0-001-126579302-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,future Impact Hub Basel coworking space,Münchensteinerstrasse 274a,,0,,
30,47.5667,7.6,2019-05-19 00:00:00,Basel,ICMM World Congress on Military Medicine,http://eventful.com/events/icmm-world-congress-military-medicine-/E0-001-112040963-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
31,47.5667,7.6,2019-05-19 00:00:00,Basel,ICMM World Congress on Military Medicine,http://eventful.com/events/icmm-world-congress-military-medicine-/E0-001-112040963-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
32,47.5667,7.6,2019-05-23 12:00:00,Basel,Clevercircles zur Mittagspause in Basel kennenlernen,http://eventful.com/events/clevercircles-zur-mittagspause-basel-kennenlernen-/E0-001-126468463-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Theater Fauteuil, Tabourettli",12 Spalenberg,,0,,
33,47.5667,7.6,2019-05-19 00:00:00,Basel,ICMM World Congress on Military Medicine,http://eventful.com/events/icmm-world-congress-military-medicine-/E0-001-112040963-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
34,47.5667,7.6,2019-05-23 09:30:00,Basel,One-to-One Consultations in Basel - Masters and MBA,http://eventful.com/events/onetoone-consultations-basel-masters-and-mba-/E0-001-126772164-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,TBC,,,0,,
35,47.555002,7.590028,2019-05-24 20:30:00,Basel,"Swing Des Arts, BS",http://eventful.com/events/swing-des-arts-bs-/E0-001-121232301-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Des Arts,Barf*sserplatz 6,,0,,
36,47.5667,7.6,2019-05-19 00:00:00,Basel,ICMM World Congress on Military Medicine,http://eventful.com/events/icmm-world-congress-military-medicine-/E0-001-112040963-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,2,,
37,47.5415894,7.6200756,2019-05-25 00:00:00,Basel,Basel vs Xamax,http://eventful.com/events/basel-vs-xamax-/E0-001-116056755-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,St. Jakob-Park,St. Jakobs-Strasse 395,4052.0,2,,
38,47.5837338,7.586769099999999,2019-05-25 00:00:00,Basel,Adriatique,http://eventful.com/events/adriatique-/E0-001-124446416-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
39,47.5667,7.6,2019-05-26 00:00:00,Basel,"Jitterbugs Delight with Jenny & Christian, BS",http://eventful.com/events/jitterbugs-delight-jenny-christian-bs-/E0-001-124611456-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,Corrientes,Dornacherstrasse 192,,2,,
40,47.5667,7.6,2019-05-29 00:00:00,Basel,Mollono.Bass - 3000Grad Wanderzirkus Showcase,http://eventful.com/events/mollonobass-3000grad-wanderzirkus-showcase-/E0-001-120684252-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Viertel Club,,,2,,
41,47.5837338,7.586769099999999,2019-05-29 00:00:00,Basel,Kevin de Vries,http://eventful.com/events/kevin-vries-/E0-001-125273182-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
0,47.5433121,7.6203918,2019-06-01 20:00:00,Basel,The Jackets- REVEREND BEAT- MAN- Bitch Queens,http://eventful.com/events/jackets-reverend-beat-man-bitch-queens-/E0-001-126948506-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Kaschemme,Muttenzerweg,4052.0,0,,
1,47.5667,7.6,2019-06-03 08:00:00,Basel,Fourth Basel Sustainability Forum,http://eventful.com/events/fourth-basel-sustainability-forum-/E0-001-116340555-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,Alte Universität,Rheinsprung 9/11,,0,,
2,47.55292,7.6141102,2019-06-03 18:30:00,Basel,Ungehorsam alt werden – warum viele Senioren keine mehr sein wollen,http://eventful.com/events/ungehorsam-alt-werden-warum-viele-senioren-keine-mehr-sein-/E0-001-126061489-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Freie Musikschule Basel,33 Gellertstrasse,,0,,
3,47.5667,7.6,2019-06-04 02:30:00,Basel,"Introduction to Artificial Intelligence Training for Beginners in Basel, Switzerland - Level 100 training - AI Training",http://eventful.com/events/introduction-artificial-intelligence-training-beginners-bas-/E0-001-126778594-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Basel, Basel-Stadt, Switzerland",,,0,,
4,47.5415507,7.593827,2019-06-04 18:30:00,Basel,Erfolg beginnt im Kopf,http://eventful.com/events/erfolg-beginnt-im-kopf-/E0-001-122764073-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Halle 7 - Eventlocation,192 Dornacherstrasse,,0,,
5,47.5667,7.6,2019-06-07 18:30:00,Basel,Yoga,http://eventful.com/events/yoga-/E0-001-127783508-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nike Store Basel,24 Steinenvorstadt,,0,,
6,47.5667,7.6,2019-06-07 11:00:00,Basel,What do you think about today's Humanity? HumanitytheExhibition,http://eventful.com/events/do-you-think-todays-humanity-humanitytheexhibition-/E0-001-127781839-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Wallstrasse 10,10 Wallstrasse,,0,,
7,47.5667,7.6,2019-06-08 00:00:00,Basel,Elif Tanverdi - The Gardens Of Babylon,http://eventful.com/events/elif-tanverdi-gardens-babylon-/E0-001-125592380-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Das Viertel Club,,,2,,
8,47.5667,7.6,2019-06-08 17:00:00,Basel,Introduction to Amazon Web Services (AWS) training for beginners in Basel | Cloud Computing Training for Beginners | AWS Certification training course,http://eventful.com/events/introduction-amazon-web-services-aws-training-beginners-bas-/E0-001-126383440-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Entirety Technologies,Address,,0,,
9,47.5837338,7.586769099999999,2019-06-09 00:00:00,Basel,Michel Sacher - Klubnacht,http://eventful.com/events/michel-sacher-klubnacht-/E0-001-126690126-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
10,47.5667,7.6,2019-06-10 00:00:00,Basel,VOLTA BASEL 2019,http://eventful.com/events/volta-basel-2019-/E0-001-126735718-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Former COOP Warehouse,,,2,,
11,47.5667,7.6,2019-06-11 19:00:00,Basel,Basel | Introduction to Microsoft Dynamics 365 Business Central (Previously NAV GP SL) Training for Beginners | Upgrade Migrate from Navision Great Plains Solomon Quickbooks to Dynamics 365 Business Central migration training bootcamp course,http://eventful.com/events/basel-introduction-microsoft-dynamics-365-business-central-/E0-001-126110251-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Entirety Technologies,Address,,0,,
12,47.561175,7.593619,2019-06-11 00:00:00,Basel,Photo Basel,http://eventful.com/events/photo-basel-/E0-001-125947464-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Volkshaus,12-14 Rebgasse,4058.0,2,,
13,47.5667,7.6,2019-06-10 00:00:00,Basel,VOLTA BASEL 2019,http://eventful.com/events/volta-basel-2019-/E0-001-126735718-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Former COOP Warehouse,,,2,,
14,47.5837338,7.586769099999999,2019-06-12 00:00:00,Basel,Tale Of Us - Art Basel,http://eventful.com/events/tale-us-art-basel-/E0-001-127339062-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Nordstern,"Voltastrasse 30, Sankt Johann",4057.0,2,,
15,47.5667,7.6,2019-06-10 00:00:00,Basel,VOLTA BASEL 2019,http://eventful.com/events/volta-basel-2019-/E0-001-126735718-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Former COOP Warehouse,,,2,,
16,47.561175,7.593619,2019-06-11 00:00:00,Basel,Photo Basel,http://eventful.com/events/photo-basel-/E0-001-125947464-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,Volkshaus,12-14 Rebgasse,4058.0,2,,
17,47.5667,7.6,2019-06-12 00:00:00,Basel,Art Basel,http://eventful.com/events/art-basel-/E0-001-127508980-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Hall 1 and 2 of Messe Basel, the Swiss Exhibition Center in the City of Basel",,,2,,
18,47.5667,7.6,2019-06-13 15:00:00,Basel,"I Never Read, Art Book Fair Basel",http://eventful.com/events/i-never-read-art-book-fair-basel-/E0-001-127957547-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,Klybeckstrasse 1B,1B Klybeckstrasse,,0,,
19,47.5766018,7.586789200000001,2019-06-13 20:00:00,Basel,"Lindy Hop Party, BS",http://eventful.com/events/lindy-hop-party-bs-/E0-001-128211635-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,Sommerresidenz,Uferstrasse 40,,0,,
